Company Title,Department Name,Question
에듀윌,편집개발,"자신의 장점 두 가지를 꼽고, 각각 5점 만점에 점수를 준다면? 그 이유는?"
에듀윌,편집개발,직장 생활하면서 회사에게 바라는 것(제도 등)이 있다면? (정시퇴근 등 여러가지도 가능)
영풍전자,반도체엔지니어,전공이 이쪽이아닌데 화학에 관한 기초지식이 있는가?
영풍전자,개발,"2가지 있는 직무 중에서 하나의 직무를 선택하고, 지원자가 그 직무에 대해서 어떤 면에서 잘할 수 있는지 어필해보세요."
영풍전자,개발,"전공 공부 중 재밌게 하고 관심있게 공부했던 과목을 말하고, 그 과목에서 특히나 관심있던 부분을 설명해보세요."
엔테크서비스,앱개발자,라이브 코딩 문제
엔테크서비스,앱개발자,pre test3번은 왜 이렇게 풀었죠?
엔테크서비스,POI데이터 구축,NHN Technology Services 사이트의 복리후생 중 기억이 남는 것은 무엇인가요?
엔테크서비스,SW개발,본인이 이용해보면서 네이버 서비스의 개선점을 느낀 것이 있는가?
웹젠,네트워크엔지니어,왜 웹젠을 오고 싶어하는지?
넥슨네트웍스,IT엔지니어,"가장 재미있게 했었던 게임이나 혹은 최근에 플레이해 본 게임의 재미요소를 분석하고, 해당 게임의 문제점 도출과 해결방안을 제시한 후, 추천해주고 싶은 유저층에 대해 말해보시오."
넥슨네트웍스,IT엔지니어,멀티스레드 환경에서 문제되는 것들을 설명해봐라.
넥슨네트웍스,IT엔지니어,멀티쓰레딩 혹은 멀티프로세스를 할 때 스케쥴링 기법에 대해 설명하시오.
넥슨네트웍스,IT엔지니어,"뮤택스, 세마포어를 언급했는데, 둘의 차이점이 무엇인지 설명해봐라."
넥슨네트웍스,IT엔지니어,"준비해온 질문이 있을 텐데, 자문자답해봐라."
넥슨네트웍스,IT엔지니어,지금까지 어떤 걸 공부해왔는지 본인의 경험같은 걸 예로 들어 구체적으로 말해봐라
넥슨네트웍스,IT엔지니어,해쉬맵에서 인덱스가 문자열일 경우는?
대림산업,엔지니어링,새로운 것을 생각하고 그것을 활용한 경험(연구)은 무엇인지 말해보아라.
에이비비코리아,전기·전자엔지니어,회사를 어디서 다닐 생각인가요? 출퇴근시 자차가 있나요?
롯데IT테크,IT/인터넷,주력 언어와 본인 실력의 점수를 매긴다면 몇 점?
더존비즈온,시스템엔지니어,쿼리도 쓸줄 아는지? +팀 인원이 4명인데 그럼 DB 구축도 다했는지?
더존비즈온,D-CLOUD센터① 개발담당,진행했던 프로젝트 중 하나를 고르고 개발한 프로세스를 도식화해서 설명해주시기 바랍니다.
SK네트웍스서비스,통신엔지니어,B2B가 뭔지 아시는분(공통질문)
동희산업,기계엔지니어,자기소개(준비해온 것이 아닌 진심으로 자기에 대한 PR 부탁)를 해보세요.
아이센스,연구개발,"자신을 사물, 식물, 색깔 등으로 표현하시오"
대흥알앤티,설계엔지니어,친환경자동차에 대해 아는대로 말해보세요. 원리를 설명해보고 우리 회사가 또 앞으로 어떻게 해야 하는지?
콜마그룹,네트워크엔지니어,우유를 살 때 어떤 우유를 선택하는지?
콜마그룹,화학엔지니어,(2차) 왜 그 학교에 진학했는지? 군대는 왜 그리로 갔나요?
콜마그룹,패키지개발,해외에 갔다왔는데 자격증은 취득 하지 않은건가?
벽산,R&D·연구원,직접 다뤄본 분석장비(그 중 FT-IR)의 분석 원리에 대해 설명해보세요.
벽산,공정엔지니어,발전기의 동작이 잘 되지 않아 효율이 떨어지는 상황이라면 원인이 무엇이겠습니까?
한국항공우산업,연구개발,"갤럭시 노트7 사태가 만약에 언론에 잘못된 정보로 배터리가 터진 것이 보도가 된 상태였는데, 시험평가를 하고 난 후 새로운 원인을 발견했을 때 어떻게 할 것인가요?"
한국항공우산업,연구개발,자소서에 작성한 생활 신조가 어째서 KAI 선택과 부합한다고 생각하는가요?
한국항공우산업,연구개발,"피티발표에서 지원자의 역량이 잘 드러나지 않는 것 같은데, 지원자의 역량을 한번 설명해보세요."
도쿄일렉트론코리아,필드엔지니어,일본어 자기소개를 준비하신 지원자가 계십니까?
도쿄일렉트론코리아,반도체엔지니어,TEL이 다른 회사에 비해 장점으로 꼽을수있는 요소는?
도쿄일렉트론코리아,반도체엔지니어,희망 SITE는?
도쿄일렉트론코리아,반도체엔지니어,어머니를 보면 무슨 단어가 떠오르냐?
LG에너지솔루션,R&D·연구원,2차 전지 분야를 희망했다면 왜 공대로 진학하지 않고 자연대로 진학했나요?
GS리테일,IT,"분석 전문가가 되겠다고 했는데, 분석전문가는 미래가 밝다. 그 많은 곳 중에 굳이 GS리테일에 지원한 진짜 이유는 무엇인가? 생각해온 지원동기 말고 진짜 이유를 말해보라."
엔에이치엔커머스,백엔드개발자,"회사 기술 스택에 맞추어 단기간 내에 언어와 프레임워크를 학습해야 할 때, 어떻게 공부하고 해결할 것인가요?"
삼성에스디에스,소프트웨어품질직군,"어느정도 규모의 프로젝트에 참여하였는가, 경력중 대표경력은 무엇이고 어떤성과는 통하여 기여하였는가, 우리의 사업는 형태가 다른데 어떻게 그 갭을 극복할건가 등 압박질문들이 많았내요"
삼성에스디에스,소프트웨어개발(인문계),전체적으로 성적이 좋은데 이 과목은 왜 C 을 받았나요?
코오롱베니트,개발/운영 지원>시스템 개발 운영,코오롱베니트와 타 계열사의 협업을 통한 창의적 사업 아이템을 설명하고 세부적인 기술을 설명하시오.
코오롱베니트,개발/운영 지원>시스템 개발 운영,코오롱베니트의 핵심가치
코오롱베니트,개발/운영 지원>시스템 개발 운영,"프로젝트 경험(어떤 역할을 맡았는가, 무슨 일을 했는가)"
코오롱베니트,개발/운영 지원>시스템 개발 운영,"ICBM(IOT, Cloud, Bigdata, Mobile)의 개념 설명을 해보시오."
국도화학,화학엔지니어,자소서에 쓰인 이 프로그램 툴은 정확이 어떤거죠?
국도화학,화학엔지니어,BPA와 BPA epxoy resin에 대해 아는 것을 말하시오.
국도화학,연구개발,경질우레탄과 연질우레탄을 구별하는 법
유비쿼스,앱개발자,"나가기 전에 하고 싶은 말, 여기서 말 못하고 나가면 후회할 것 같은 이야기들 있잖아요. 한번 얘기해보세요."
유비쿼스,앱개발자,"졸업 작품으로 NODE JS를 선택했는데, 왜 이 방식을 채택했으며, 이 방식이 무엇인지, 그리고 장점과 단점에 대해 이야기해보세요."
유비쿼스,앱개발자,컴퓨터공학을 선택하게 된 계기와 전공을 공부하며 가장 뿌듯했던 때는 언제인지 얘기해보세요.
삼양식품,연구개발,지금 하얀라면에 대세인데 이것이 언제까지 갈 것 같은지? 앞으로 라면시장 판도는?
씨제이올리브네트웍스,앱개발자,"요즘 젊은 사람들이 야근에 대해 불만이 많죠. 옆에 지원자께서는 야근에 대한 불만이 있어도 참고 야근을 하겠다고 했는데, 지원자의 생각은 어떠한가요?"
씨제이올리브네트웍스,앱개발자,"CJ엔 많은 계열사가 있는데, 왜 굳이 올리브네트웍스를 선택했습니까? 영화를 즐겨본다던데, CGV가 더 낫지 않나요?"
SK,IT,"실력을 상,중,하로 평가한다면 무엇을 기준으로 해야한다고 생각하나요?"
SK,IT,"원래 활동적으로 사는 편인지, 혹은 본인이 관심있는 분야에 한해서 활동적인 편인지 얘기해보세요"
신한디에스,IT부문,베리타스 볼륨 메니저를 써본 적이 있는가?
한림제약,연구개발,전공과 직무를 포함한 자기소개 5분
외교부,R&D·연구원,FEALAC사무국에 알고 있는대로 얘기해 주세요.
이엔에프테크놀로지,화학엔지니어,본인의 연구분야 외에 다른연구를 맡는다면 잘 할 수 있을 건가요?
현대카드,AI/ML엔지니어,연구를 많이 수행했다고 적혀있는데 본인이 수행한 연구 중 가장 성과가 뛰어났던 것을 소개해주세요.
현대카드,AI/ML엔지니어,감염병 데이터 관련 연구를 하셨는데 코로나19 데이터를 실제로 다뤄본 적이 있나요?
현대카드,AI/ML엔지니어,"본인이 교육부장관이라고 가정했을 때, 현재 코로나 상황에서 초/중/고등학생 등교를 시킬 것인가? 말 것인가?"
현대카드,웹개발자,알고리즘 문제
삼성전자서비스,전기·전자엔지니어,공진회로란 무엇인가? 주파수라는 것이 정확하게 무엇인가? IoT를 우리의 서비스에 접목시킨다면 어떤 프로세스가 생길 것인가?
삼성전자서비스,엔지니어,다른자격증도 많고 다른쪽으로경력도 많은데 이분야를 지원한 동기는 무엇인가?
유한킴벌리,연구개발,석사 논문 주제 및 내용
한국지능정보사회진흥원,AI/ML엔지니어,만약 직장상사가 퇴근시간이 다 돼서야 매번 일을 맡깁니다. 그 일은 2시간 정도 소요됩니다. 본인은 직장생활의 워라벨을 중요시 해 퇴근 후의 일도 중요합니다. 어떻게 대처하시겠습니까?
한국지능정보사회진흥원,AI/ML엔지니어,한국정보화진흥원은 최근 사업중 사회에 미치는 영향에 대해 어떻게 생각하는지? 그리고 다른 사업을 추천한다면 어떤 사업을 추천하겠습니까?
한국지능정보사회진흥원,AI/ML엔지니어,이 일을 하면서 여러 협력업체와 의견 대립이 있을 때가 많은데 그럴때마다 지원자는 서로 대치된 의견의 두 집단의 의견차이를 어떻게 극복하겠는가?
호텔신라,IT·기술영업,왜 IT기업이 아니라 우리회사인가요?
제일모직,연구개발,산업체와 일반가정간에 전기세 차등인상 관련하여 찬반토론하라.
슈어소프트테크,앱개발자,제일 기억에 남는 프로젝트를 설명해달라
에이치알에스코리아,연구개발,노동자에게 친화적인 생산 기계를 만드려면 직접 써봐야 할텐데 생산직으로 3년동안 입사하라면 할 수 있습니까?
아시아나IDT,시스템 개발 및 운영,직장 상사가 윤리적으로 부당한 업무를 시켰다. 그런데 이 업무가 회사의 이익에 도움이 되는 업무이다. 자네라면 어떻게 대체할 것인가?
아시아나IDT,SI개발,자신에게 주어지지 않았음에도 새로운 도전을 위해 자발적으로 무언가를 배운 적이 있는가?
아시아나IDT,IT,왜 하필 3d산업이라고 일컫는 IT서비스 산업에 지원하려 하는가?
KDB산업은행,앱개발자,인턴으로 근무하면서 상사가 프로젝트에 참여시키지 않고 잡일만 시킨다면?
KDB산업은행,IT,서류통과한 회사를 다 말하시오
KDB산업은행,IT,"자신이 리더라고 생각합니까, 팔로워라고 생각합니까?"
KDB산업은행,IT,취중감형에 대해 찬반을 논하시오
한화솔루션,화학엔지니어,"OOOO에서 인턴을 하셨고 그게 전환형이라고 하셨는데 본인께서는 안 되셨다고 하셨는데, 채용전환형 인턴에서 떨어졌다는 것은 회사 입장에서 전환될 사람을 고르는 게 아니라 떨어뜨리는 쪽으로 봤다고 할 수 있을 것 같은데 이에 대해서 어떻게 생각하시나요?"
농협경제지,AI/ML엔지니어,농협경제지주에 입사하여 빅데이터를 어떻게 수집하고 활용할건가요?
SK네트웍스,IT-인터넷,"창업대회 참여경력이 있던데, 나중에 창업할 생각이 있습니까? 아니라면 왜 아닌지 설득해 보시오."
KDB생명보험,시스템엔지니어,KDB생명 상품 중에서 4차 산업혁명 기술을 활용한 사례를 알고 있나요?
현대엘리베이터,전기·전자엔지니어,엘리베이터의 전망은 어떤식으로 될것같은지?
애경산업,연구개발>제품 연구개발,자신이 한 연구를 어떻게 애경산업의 연구개발 직무에 연결시켜 활용할 것인가?
OCI홀딩스,엔지니어,진공펌프에서 압력이 10bar 일때 생길 수 있는 문제와 그 문제를 해결하는 방법을 말해보아라.
OCI홀딩스,엔지니어,기존에 있는 배관 지지대 옆에 보로 해서 배관을 추가하려 하는데 이런 설계를 할 때 고려할 사항에 대해 발표하여라.
CJ제일제당,R&D,앞선 질문 내용에서 제대로 답하지 못하였거나 추가적으로 말하고 싶은 것이 있는가?
SK하이닉스,반도체엔지니어,"장점으로 문제해결력, 소통 얘기하셨는데 구체적인 사례는?"
SK하이닉스,반도체엔지니어,"직무면접에서 잘 아셔서 심화적으로 질문해봤는데, 공부는 어떻게 한 건가요?"
SK하이닉스,반도체엔지니어,DRAM과 NAND flesh 차이는?
SK하이닉스,전기·전자엔지니어,입사해서도 자격증 공부 할 것 인가?
SK하이닉스,반도체엔지니어,본인이 자부심을 느끼고 있는 것이 무엇인가?(자소서에 자부심이라는 단어가 있어서 보고 질문함)
SK하이닉스,반도체엔지니어,"반도체 쇼트현상이 발생한 이유는,해결방안은,사이드이펙트는?"
SK하이닉스,반도체엔지니어,학점이 좋지못한이유 - 복학후에도 성적이 좋지않은데?
SK하이닉스,반도체엔지니어,미군문화교류프로그램은 뭐하는건가?
SK하이닉스,IT/인터넷,C언어가 컴파일되어 실행되는 과정을 설명하라
한국데이터진흥원,앱개발자,데이터 수여기관과 데이터 공급기관이 서로 싸울 때 어떻게 하겠나요?
GSE&R,화학엔지니어,발전소 Trip Signal 종류는?
하나금융티아이,시스템엔지니어,지원자분은 특허에 관련된 공모전 수상경력이 있는데 설명해주시겠어요?
한글과컴퓨터,IT·기술영업,model 2 패턴이란?
한글과컴퓨터,IT·기술영업,"담당을 하게된다면 한글,한쇼,한셀중에 무엇을 하고싶나요?"
한글과컴퓨터,IT/인터넷,자바에서 오버로드(Overload)와 오버라이딩(Overriding)의 차이점은 무엇입니까?
한글과컴퓨터,IT/인터넷,pre-test에서 자바 Swing을 이용해 프로그래밍했는데 오버라이딩 한 메소드가 어떤 역할을 하는지 아십니까?
한솔케미칼,화학엔지니어,Polyimide 합성 방법을 알고 있나요? 대표적인 방법과 함께 설명해 보세요.
한국방송광고진흥공사,소프트웨어개발자,"이때까지 한 프로그래밍 언어들에 대해서 설명해주시고, 왜 그 언어를 선택하였나요?"
한국방송광고진흥공사,소프트웨어개발자,"빅데이터를 위해서 파이썬을 공부하셨다고 했는데, 자소서에는 블록체인을 쓰셨네요?"
현대오트론,반도체엔지니어,"현대오트론과 해당 부문에 지원한 이유, 그리고 현대오트론과 함께 이루고 싶은 목표는 무엇인가요?"
게임빌,게임개발자,C#과 C++의 다른점 및 각각을 사용하는 이유는?
휴머스원,AI/ML엔지니어,취미가 독특한데 무슨의미인가?
서울메트로,전기·전자엔지니어,지원자가 가장 중요시하는것은?(내가 이것만큼은 지킬수있다) - 자신의 경험에 빗대어 말해보세요.
롯데에너지머티리얼즈,R&D,먼저 자기소개해보세요. / 우리팀이 뭐 연구하는 곳인지 알고는 있나? 아는대로 말해보라
컴투스,IT-인터넷,실제 자신과 아는 사람들 중에 롤모델로 삼은 사람이 있는가?
컴투스,IT-인터넷,필기 테스트 문제에서 틀린 부분에 대해 다시 생각하고 공부해 왔는가?
한화S&C,앱개발자,(수상경력보시곤) 왜 이 상을 받을 수 있었던거 같나요?
한화S&C,웹개발자,"한화 핵심 가치 3개(정도, 헌신, 도전)에 대해 각각 스스로 정의하고, 어느 가치가 본인에게 적합한지, 그 이유는 무엇인지 사례를 들어 설명"
한화S&C,웹개발자,"4차 산업 혁명 중 무엇이 중요한지, 그것을 위해 본인은 무엇을 했는지 설명(경험, 학습 등..?)"
지마켓,개발(SW Engineer),(PT내용 발표 후) 실제로 음성인식과 관련된 프로젝트를 개발해 본 적이 있는가?
지마켓,개발(SW Engineer),고객에게 더 안전한 서비스를 제공하기 위한 보안서비스는 어떤 것이 있는지 제안하시오.
지마켓,개발(SW Engineer),"이베이코리아의 보안 위협은 어떤 것이 있는지, 그리고 이를 해결하기 위한 방안을 제안하시오."
지마켓,개발(SW Engineer),현재 간편결제 시장현황에 대해 분석하고 본인이 생각하는 아이디어 모델을 제안하시오.
현대정보기술,IT/인터넷,아는 선배의 부정행위를 목격한다면?
한국토요타자동차,IT,다시 대학으로 돌아간다면 무슨 전공을 하겠는가?
한국토요타자동차,IT,"일본 토요타 말고, 한국 토요타가 뭘 하고 있는지 아는가?"
한국토요타자동차,IT,"전공에 대한 지식이 있는가? 네트워크, DB, 소프트웨어공학 등 관련 지식으로 내세울 수 있는 것이 있는가?"
한국토요타자동차,IT,Effective Communication에 대해서 어떻게 생각하는가?
SK바이오팜,연구개발,석사만 취득 후 취업하려는 이유를 말해주세요.
SK바이오팜,연구개발,SK바이오팜이 하는 일 중에 관심있는 분야가 있나요?
위메프,시스템엔지니어,"다이나믹 프로그래밍, 백트래킹 알고리즘을 알고 있습니까?"
삼성이앤에이,화학엔지니어,가장 자신있는 과목-열전달/ 총괄열전달계수에 대해 설명하시오.
삼성이앤에이,시공엔지니어,시공엔지니어를 지원하셨는데 그것은 입사 후 바뀌지 않고 퇴사할때까지 계속되는데 괜찮은가요?
삼성이앤에이,시공엔지니어,해외에서 근무를 하게 된다면 가족과 떨어져 살게 될텐데 그것에 대한 생각은 어떤지?
한국전력기술,기계엔지니어,WHAT IS YOUR HOBBY?
한국중부발전,엔지니어링,공사현장에서의 문제점이 발생했을 때의 대처 사항을 요약해서 5분여간 PT 발표하라.
한국중부발전,엔지니어링,발전소에 생길 수 있는 문제점을 전공과 연계하여 어떤 부분을 보완해야 하는지 토론하라.
재한국원자력연구원,화학엔지니어,학점이 좋지는 않네요?
우리은행,소프트웨어개발자,IT 전공자들에 비해 실력이 부족할 수도 있는데 어떻게 극복할건지?
우리은행,소프트웨어개발자,우리은행 IT의 경우 실제 개발은 우리FIS에서 진행하고 입행하면 개발 업무는 안할수도 있는데 괜찮은지?
엔씨아이티에스,네트워크엔지니어,RAID를 알고있는가? 0과 1 그리고 1+0은 뭘까?
엔씨아이티에스,네트워크엔지니어,골든벨 몇번에서 탈락?
라인플러스,IT/인터넷,브라우저에서 주소를 요청해서 결과를 받을 때까지의 과정을 설명해보십시오.
라인플러스,IT/인터넷,9개의 공들 중에 무게가 가벼운 공 하나를 찾는데 최소한의 횟수는?
라인플러스,모바일 앱 개발,"앱을 죽이면, 그것의 브로드캐스트 리시버는 계속 작동하는가?"
라인플러스,라인 게임서버 개발,어떤 때에 Java에서 생성자를 Private로 설정하는가?
동아쏘시오홀딩스,개발부,본인보다 어린 상사도 많을텐데.. 괜찮은가?
멀티캠퍼스,IT/인터넷,Sever는 어떠한 것을 써봤습니까?
CJ파워캐스트,IT/인터넷,방송 송출전문 매체로 알고 온 것인가요?
코오롱,정보통신.IT,본인의 학교 취업률 및 컴퓨터소프트웨어학과의 취업률은 어떤가요?
한화에너지,화학엔지니어,교육사항들 중에 플랜트 직업 교육을 이수하면서 배운 것은?
에스트라오토모티브시스템,시스템엔지니어,학부시절 가장 자신있었고 관심있었던 전공 과목과 이유는? (개인질문)
에스트라오토모티브시스템,시스템엔지니어,영어로 자기소개를 해보시오. (타 지원자에게 주어진 질문이었지만 추가로 해보고 싶은 사람에게 기회를 주었습니다.)
텍사스인스트루먼트코리아,IT·기술영업,트랜지스터란?
한국공항공사,엔지니어링,"적자 공항이 많은데, 이를 민간에 개방해야 할까요?"
엔아이티서비스,IT·기술영업,경력쌓을 때 했던 업무는?
엔아이티서비스,웹개발자,사용가능한 언어가 굉장히 많은데 이유는?
미래컴퍼니,반도체엔지니어,"기사, 한국사를 같은 달에 따셨네요?"
일진글로벌홀딩스,기계엔지니어,혹시 담배는 피는가? 계속 안필건가?
일진글로벌홀딩스,R&D>시험 직무,"지구 지름이 R이라고 할 때, 공전 속도 계산하기"
네오위즈,클라이언트 프로그래머,C 가상테이블은 메모리상에 동적 으로 할당이되는가요? 아니면 정적으로? 그렇다면 이유는?
동부철구,네트워크엔지니어,야근을 자주할 텐데 힘들지 않을지?
디비아이엔씨,소프트웨어개발자,발표해주신 내용보면 보안도 중요한 요소일거 같은데 어떤 식으로 적용할건가요?
현대제철식회사,설비엔지니어,OO지역은 지방인데 오래 근무할 자신이 있나요? (임원면접)
현대제철식회사,설비엔지니어,"유체공부를 열심히 하신 것 같은데, Reynolds number에 대해서 설명할 수 있나요? (직무PT면접)"
현대제철식회사,R&D(연구개발),개인적으로 자기계발을 위해 어떤 목표를 세우고 실천하여 성과를 냈습니까?
현대제철식회사,R&D,팀 프로젝트나 협동활동 시 자신의 한계를 넘어서 노력한 경험은?
현대그린푸드,개발(SI/SM),모바일을 개발해도 플랫폼에 따라 사용하지 못하는 경우가 많은데 어떻게 해결하면 좋을까요?
한국투자증권,웹개발자,경영과 컴퓨터 공학을 복수전공한 계기는?
한국투자증권,시스템엔지니어,"삼성전자와 같은 디바이스 시스템 개발 회사와 SK C&C같은 SI 회사와 한국투자증권과 같은 자체적 시스템 개발 회사가 있는데, 왜 한국투자증권을 지원하였는가?"
BGF리테일,웹개발자,SQLD나 OCP 같이 DB쪽 자격증을 가지고 있는 데 입사하면 개발을 하고 싶은 건가요?
동진쎄미켐,연구개발,회사에서 일을 해나가면서 본인이 이루고자 하는 방향이 있는지 그리고 있다면 그것이 무엇인가 말해보아라.
기초과학연구원,연구개발,"Explain about yourself. We want to know about you not from this paper, but from you. Please tell us about yourself."
서울반도체,R&D,대학원 동안 했던 연구를 요약 발표하라.
서울반도체,R&D,"지원하기 전 서울반도체의 이미지는 어땠는가? 긍정적이었는가, 부정적이었는가?"
서울반도체,R&D,학교에서 개발 업무 프로젝트 진행하는 데 어려움이 있었는가? 어려움이 있었다면 어떻게 해결했는가?
한솔인티큐브,앱개발자,실무면접: (이력서에 기재되어있는 취미와 특기를 보며) 해당 취미를 시작한지 얼마나 되었는지?
한솔인티큐브,앱개발자,인성면접: 본인의 장점
한솔인티큐브,IT/인터넷,직무에 지원하는 이유가 무엇인가? 합격하면 어디로 가고 싶으며 왜 가고 싶나?
오텍캐리어,연구개발,"열역학은 총 몇개의 법칙이 존재하는지, 그리고 그 중에서 제일 자신있는 법칙을 설명하세요."
오텍캐리어,연구개발,친화력이 있다고 PR 했는데 그럼 친구가 많을 것으로 보입니다. 많은 친구들을 상대로 관계 유지를 어떻게 하나요?
오텍캐리어,연구개발,UG NX 소프트웨어에서 두 물체를 결합하는 중요한 구속조건이 무엇인지 설명하세요.
카페24,프로그래머,인생에서 잘했다고 생각하는 일과 후회되는 일을 각각 말해보라
사보험개발원,기계엔지니어,통계 관련 프로그램 언어를 다뤄본 적이 있는지 (임원진 면접)
사보험개발원,기계엔지니어,비정규직 정규직 전환에 대한 생각 (토론 면접)
라이온코리아,화학엔지니어,학부생인데 연구분석업무 수행이 가능하겠는가
라이온코리아,화학엔지니어,CJ라이온에 IT기술을 적용시킬 좋은 방안은 무엇인가
세원이앤씨,화학엔지니어,환경관리 업무 경험 없는데 어떻게 할 생각인가? 구상은 한 번 해봤나?
한화에어로스페이스,연구개발직,"데이터베이스, 네트워크, 알고리즘, 프로그래밍 개발 능력이 어떻게 되는가?"
한화에어로스페이스,연구개발 SW,"논문을 많이 썼는데, 다른 석사들도 논문을 이렇게 많이 작성하는가?"
한화에어로스페이스,연구개발 SW,연구한 분야를 한화테크윈에서 어떻게 사용할 수 있을 것 같은가? 어떻게 시너지를 창출할 수 있을 것인가?
한화에어로스페이스,연구개발,1도의 경사가 있는 언덕을 장갑차가 올라갈 때 필요한 구동력과 이에 따른 엔진 파워가 얼마인가?
한화에어로스페이스,연구개발,술이나 정크푸드에 세금을 더 부과하면 식습관이 바뀔까?
한화에어로스페이스,연구개발,자동차 엔진의 진동을 절감하기 위하여 고무 마운트를 설계하라
한화에어로스페이스,연구개발,엔진분야 연구개발 지원했는데 그 중 가장 자신있는 파트가 있다면 무엇인가?
한화에어로스페이스,연구개발,해외석사과정을 했는데 친구들이 많은가?
인지컨트롤스,R&D,대학 때 프로젝트로 어떤 프로젝트를 맡아서 수행하였는가? 구체적으로 그 프로젝트에서 어떤 위치에서 어떤 역할을 맡아 연구를 수행했는지 설명해보시오.
무림페이퍼,생산관리 R&D,"적극성이 인성검사에서 높게 나왔는데, 성장과정에서 적극적이지 못했던 사례는?"
무림페이퍼,생산관리 R&D,"해외대학에 방학 동안 가있었는데, 가서 뭘 하고 뭘 배웠는지?"
LT메탈,화학엔지니어,희성금속을 아는가
LT메탈,화학엔지니어,바람직한 연구원의 자질
LT메탈,연구개발,와이어의 전기 전도성을 늘리기 위한 개선책을 합금첨가와 공정변경중 선택하여 이유와 함께 제시해보세요
세방여행,R&D부문>품질관리,"상급자가 오늘 5시까지 업무를 보고하라고 했으나, 후임이 업무처리에 미숙해 그 시간 안에 끝낼 수 없다고 가정하자. 이때 본인은 제 시간에 끝낼 수 있다고 할 때, 어떻게 행동할"
라이나생명보험,IT-인턴,라이나생명이 앞으로 어떻게 고객만족을 시킬것인가
씨티알,기계엔지니어,"여러군데 기업을 지원을 한 거 같은데, 왜 떨어졌나? 스펙이 부족한가?"
엔에이치엔케이씨피,앱개발자,java arraylist와 linkedlist차이점
엔에이치엔케이씨피,앱개발자,어떻게 IT쪽으로 진로를 정하게 되었는지
천재교육사,웹개발자,그 외에 경험사항이나 이력에 대한 질문
네이트커뮤니케이션즈,IT/인터넷,"자신이 한 프로젝트레 관해서 업계관련 지식이 있는지 확인, 면접관에게 물어볼 것은?"
한솔교육,연구개발>,"어떤 매체를 이용한 교육을 기획할 것인지에 관해 말해보아라.(선택지: 완전히 스마트 기기를 사용한 교육을 한다, 스마트 기기와 오프라인 교재를 모두 활용하는 교육을 한다, 그냥 오"
한솔교육,연구개발>,유아를 위한 독서교육프로그램을 기획해서 발표하라
SK플래닛,앱개발자,"프로젝트에서 비콘을 사용했는데, 비콘의 위치 측정 정확도가 얼마나 된다고 생각하나요?"
성엔지니어링,연구개발,반도체산업에 유관되게 준비했던 과정과 열역학 법칙을 아는데로 말해보라
한화,연구개발,(기계)독특한 취미를 가졌는데 얼마나 했습니까??
한화,연구개발,(무역)그룹을 이루어서 열정적으로 일한 경험을 말해보세요
현대트랜시스,기계엔지니어,"본인이 품질책임자인데, 스펙이 약간 모자라게 제품이 생산되었다. 품질을 다시 맞추려면 고객사의 요구일정을 맞출 수 없고 수수료를 내야한다. 어떻게 행동하겠는가?"
현대트랜시스,기계엔지니어,"침탄 열처리는 무엇이며, 어떤 강에 침탄 처리를 하는가?"
현대트랜시스,R&D>시트,시트 R&D보다 PT R&D에서 역량을 더 잘 발휘할 것 같습니다만?
현대트랜시스,기계엔지니어,특허를 내는 과정과 다이모스의 특허에 대해서 아는가?
도로교통공단,IT전산,도로교통공단의 가장 큰 고객은 누구이며 그 고객들의 민원을 해결하는 방법은 무엇일까요?
엘지전자,소프트웨어개발자,차량 네트워크 통신 관련 보안 이슈 연계. 통신관련 구현을 한 경험있는가? 그리고 보안 이슈가 있었는지?
엘지전자,소프트웨어개발자,프로젝트를 진행할 때 간트 차트를 사용하였다고 적혀있는데 이를 어떻게 사용했고 어떤 효과가 있었는가?
엘지전자,전기·전자엔지니어,[1차 면접] 생산기술원에서 하는 일을 굉장히 잘 알고 있는 것 같은데 혹시 아는 사람이 있나요?
엘지전자,기계엔지니어,지기 싫어하는 성격인것 같은데 경쟁에서 져본적이 있는지 그 때 배운점이 있다면?
엘지전자,기계엔지니어,(영어) 영화 어벤져스에서 캡틴아메리카와 아이언맨이 싸우는데 너는 어느팀을 선택 하겠는가?
엘지전자,기계엔지니어,큰 외력이 어떤 확률로 일어난다고 했을때 그냥 그 외력을 보완할 수 있게 설계하면 안되나?
엘지전자,반도체엔지니어,"열전소자를 활용한 냉각기 아이디어를 냈는데, 이를 에어컨에 적용하면 에어컨의 어떤 부품이 사라지게 되는가?"
엘지전자,앱개발자,프로젝트 경험 중에서 스마트자전거 군집 자율 주행 프로젝트를 하셨는데 이 프로젝트에서 원리가 뭔가요?
엘지전자,R&D(연구개발),"열역학에서 밀폐계가 있다, 그안에 냉장고가 있는데, 냉장고의 문을 열어두고 충분한 시간을 두면은 밀폐계의 온도는 어떻게 되는가?"
엘지전자,R&D(연구개발),"프로젝트를 많이 했는데, 대부분 팀장이다. 프로젝트에서 어떤 팀장 역할을 했는가?"
엘지전자,R&D,ALD에서 THROUGHFOOT을 높이기 위한 방법은 무엇인가?
엘지전자,H&A사업본부>R&D>기구,"TOEIC 성적에 비해 TOEIC 스피킹의 성적이 낮은데, 왜 그런가?"
엘지전자,R&D(연구개발),수행했던 프로젝트를 이용하여 MC 사업부에 기여 가능한 부분은 무엇입니까?
